Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-04,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-05,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-06,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-07,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-10,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-11,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-12,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-13,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-14,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-17,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-18,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-19,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-20,3.076568841934204,3.691883177568829,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-21,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-24,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-25,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-26,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-27,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-28,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-01-31,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-01,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-02,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-03,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-04,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-07,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-08,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-09,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-10,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-11,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-14,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-15,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-16,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-17,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-18,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-21,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-22,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-23,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-24,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-25,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-28,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-02-29,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-03-01,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-03-02,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
2000-03-03,3.076568841934204,3.076568841934204,3.076568841934204,3.076568841934204,0,0.0,0.0
